job_id,company_id,title,description,max_salary,med_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,views,job_posting_url,application_url,application_type,expiry,closed_time,formatted_experience_level,skills_desc,listed_time,posting_domain,sponsored,work_type,currency,compensation_type,scraped
4152619647,98836393.0,AI Automation Engineer – Process Optimization - Prompt Engineer - Remote,"AI Automation Engineer – Process Optimization

About RoverPass

RoverPass is a fast-growing startup in the hospitality and travel industry, providing cutting-edge reservation and operational solutions for RV parks and campgrounds. As we scale, we are looking for an AI Automation Engineer to develop and implement AI-driven automation solutions that optimize workflows, reduce manual workloads, and improve overall efficiency across the company.

What You’ll Do

Identify manual, repetitive, and high-effort processes across different teams and develop AI-driven automation solutions.Design and optimize AI prompts and models to streamline operations in customer support, finance, HR, marketing, and other business functions.Develop AI systems that improve decision-making, data analysis, and task execution without human intervention.Implement LLM-powered automation, such as AI-assisted recruitment screening, AI-driven customer support, and automated financial workflows.Work with OpenAI APIs (GPT-4, Whisper, TTS) and explore alternative frameworks like Google Cloud AI, Deepgram, AssemblyAI, or RPA (Robotic Process Automation) tools.Integrate AI solutions into existing company tools, databases, and workflows to maximize efficiency.Continuously test, refine, and improve automation solutions based on performance data and business needs.

What We’re Looking For

✅ Experience in AI-driven automation, prompt engineering, or process optimization.

✅ Strong understanding of LLMs (Large Language Models), RAG (Retrieval-Augmented Generation), and AI fine-tuning.

✅ Hands-on experience with AI APIs (OpenAI, Google Cloud AI, AWS AI, etc.) and workflow automation tools (Zapier, Airflow, UiPath, etc.).

✅ Ability to analyze business processes and implement AI-based automation solutions.

✅ Experience integrating AI solutions with business tools like CRM, ATS, ERP, and customer service platforms.

✅ Familiarity with Python, Ruby, or Node.js for AI automation and API integrations.

✅ Strong analytical and problem-solving skills, with a proactive approach to process improvement.

Why Join RoverPass?

🚀 Shape the future of AI-driven automation in a fast-growing startup.

🌎 Remote-first culture with flexible work arrangements.

📈 Work on impactful projects that reduce costs and improve efficiency across departments.

💡 Be at the forefront of AI-powered business transformation.",,,,,Full-time,"Cancún, Quintana Roo, Mexico",3.0,1739499820000,1.0,42.0,https://www.linkedin.com/jobs/view/4152619647/?trk=jobs_biz_prem_srch,https://parikhholdings.na.teamtailor.com/en/jobs/108830-ai-automation-engineer-process-optimization-prompt-engineer-remote,OffsiteApply,1742091820000,,Entry level,,1739499820000,parikhholdings.na.teamtailor.com,0,FULL_TIME,,,1740627739
4152620470,98836393.0,AI Automation Engineer – Process Optimization - Prompt Engineer - Remote,"AI Automation Engineer – Process Optimization

About RoverPass

RoverPass is a fast-growing startup in the hospitality and travel industry, providing cutting-edge reservation and operational solutions for RV parks and campgrounds. As we scale, we are looking for an AI Automation Engineer to develop and implement AI-driven automation solutions that optimize workflows, reduce manual workloads, and improve overall efficiency across the company.

What You’ll Do

Identify manual, repetitive, and high-effort processes across different teams and develop AI-driven automation solutions.Design and optimize AI prompts and models to streamline operations in customer support, finance, HR, marketing, and other business functions.Develop AI systems that improve decision-making, data analysis, and task execution without human intervention.Implement LLM-powered automation, such as AI-assisted recruitment screening, AI-driven customer support, and automated financial workflows.Work with OpenAI APIs (GPT-4, Whisper, TTS) and explore alternative frameworks like Google Cloud AI, Deepgram, AssemblyAI, or RPA (Robotic Process Automation) tools.Integrate AI solutions into existing company tools, databases, and workflows to maximize efficiency.Continuously test, refine, and improve automation solutions based on performance data and business needs.

What We’re Looking For

✅ Experience in AI-driven automation, prompt engineering, or process optimization.

✅ Strong understanding of LLMs (Large Language Models), RAG (Retrieval-Augmented Generation), and AI fine-tuning.

✅ Hands-on experience with AI APIs (OpenAI, Google Cloud AI, AWS AI, etc.) and workflow automation tools (Zapier, Airflow, UiPath, etc.).

✅ Ability to analyze business processes and implement AI-based automation solutions.

✅ Experience integrating AI solutions with business tools like CRM, ATS, ERP, and customer service platforms.

✅ Familiarity with Python, Ruby, or Node.js for AI automation and API integrations.

✅ Strong analytical and problem-solving skills, with a proactive approach to process improvement.

Why Join RoverPass?

🚀 Shape the future of AI-driven automation in a fast-growing startup.

🌎 Remote-first culture with flexible work arrangements.

📈 Work on impactful projects that reduce costs and improve efficiency across departments.

💡 Be at the forefront of AI-powered business transformation.",,,,,Full-time,"Mexico City, Mexico",8.0,1739499817000,1.0,55.0,https://www.linkedin.com/jobs/view/4152620470/?trk=jobs_biz_prem_srch,https://parikhholdings.na.teamtailor.com/en/jobs/108854-ai-automation-engineer-process-optimization-prompt-engineer-remote,OffsiteApply,1742091816000,,Entry level,,1739499817000,parikhholdings.na.teamtailor.com,0,FULL_TIME,,,1740627739
4153149484,1038.0,Senior Gen AI & Prompt Engineer @ Thessaloniki,"What Impact will you make?
Senior Gen AI & Prompt Engineer @ Deloitte Alexander Competence CenterAre you looking for an opportunity in Thessaloniki, that offers you a hybrid working model?Are you ready to work on international projects for industry-leading clients around the world and elevate your tech consulting career to an international level?If so, check below for more info about this career opportunity!You bring passion, we bring opportunities!
#AboutYourTeamOur Cloud Strategy and architecture practices supports our customers in various projects, enabling them to understand and adopt the most advanced Generative AI solutions. We specialize in identifying and implementing AI-driven architectures that support the development and deployment of intelligent, cloud-native applications.Through our services, we help our customers to create safe and reliable innovations that guarantee a real competitive advantage in the market:
GenAI-Native Platform Implementation: We specialize in deploying GenAI-powered applications across software development, integration, and testing, enabling organizations to accelerate the adoption of Generative AI solutions while ensuring robustness, security, and scalability.Accelerated AI Capabilities: Our services drive the rapid adoption of Generative AI by integrating advanced AI models into enterprise environments, unlocking new opportunities for automation, content generation, knowledge management, and enhanced decision-making.Advanced AI Architectures: Our expertise lies in designing architectures that seamlessly integrate Generative AI models with enterprise systems, enabling a secure, scalable, and compliant AI ecosystem that maximizes business value.
#OurRequirements
Key Qualifications
Proven experience working with Large Language Models (LLMs) and Generative AI architectures for tasks such as text generation, summarization, translation, code generation, and multimodal AI applications.Mastery in designing effective and optimized prompts, leveraging Few-shot learning, Chain-of-Thought (CoT), Retrieval-Augmented Generation (RAG), and Self-Consistency prompting to enhance model performance and contextual accuracy.Hands-on experience integrating Generative AI models into enterprise applications, chatbots, virtual assistants, and knowledge management systems using LangChain, LlamaIndex, or similar orchestration tools.Strong understanding of LLM inference optimization, model distillation, parameter-efficient fine-tuning (LoRA, QLoRA), and deployment strategies on cloud (AWS, Azure, GCP), on-premises, and edge environments.Expertise in embedding models, vector databases, and RAG pipelines to enhance model relevance and contextual understanding.Strong experience with LLM APIs (e.g. OpenAI, Anthropic) and open-source model hosting, including running private AI models in secure environments for enterprises.

Bonus Qualifications
Experience in fine-tuning and adapting foundation models (e.g., GPT, Claude, Gemini, LLaMA) using domain-specific datasets, reinforcement learning (RLHF), and instruction tuning techniques.Hands-on experience with Django and FastAPI for building scalable backend services and APIs for Generative AI applications. Experience with React.js for developing interactive AI-powered user interfaces and front-end experiences.Familiarity and use of any VCS (e.g., git)Experience with Docker and Kubernetes

#YourOpportunityDeloitte is a worldwide leader in Professional Services with a presence in more than 150 countries and territories. Since 2018, Deloitte has been operating its Alexander Competence Center in Thessaloniki with satellites in the cities of Patras, Heraklion, and Ioannina - which are model hubs of expertise, training, and innovation, specializing in cutting-edge exponential technologies, in which graduates and young professionals undergo immersive experiences, continuous learning, gaining practical insights and hands-on training that empower them to navigate the complexities of the digital landscape.Deloitte is an ideal working environment for both young and senior professionals who want to take the next step in their careers, offering them a supportive and international working environment that leverages their expertise and potential. Its corporate culture is based on trust and collaboration and ensures diversity and inclusion so that everyone feels part of a great team.
#WhoWeAreLookingForIndividuals who have a strong will to expand their knowledge of new technologies, a passion to grow within the company and aspirations for career growth. At Deloitte we foster a consultative culture because the best decisions are made in collaboration with others. We approach our work with a collaborative mindset, teaming across businesses, geographies, and skill sets to deliver tangible, measurable, attributable impact. These are not aspirations, but principles that we all commit to today and every day.
#WhatWeOfferAt Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits:Modern hybrid workplace, characterized by flexibility and Smart WorkingEmpowered well-being: We provide multiple program offerings to support your well-being needs (flexible working arrangements, extra days of leave, parental allowances)Engagement within international large-scale teams and projects, with opportunities to travel for training or client purposes.Constant opportunities for learning with unlimited access to internal and external learning platforms and sponsored certificates aligned with business needs and technology trendsChallenging and innovating environment where personal development and growth are encouraged, always with transparency and trustDiverse culture and active communities that enable you to bring yourself to workTeam Building and Corporate Social Responsibility ActivitiesA buddy to support you with your onboardingPrivate medical health insurance planTicket restaurant cardExclusive Discounts to several retail providers, restaurants and othersMobile phoneFresh fruits and unlimited coffee every day at our offices
Sounds like the sort of role for you? Apply now.Location: Thessaloniki",,,,,Full-time,Thessaloniki Metropolitan Area,4.0,1739556409000,,60.0,https://www.linkedin.com/jobs/view/4153149484/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1742148408000,,Mid-Senior level,,1739556409000,,1,FULL_TIME,,,1740627515
4153210310,76976620.0,Prompt Engineer,"Prompt Engineer (AIML) — Remote (US/LATAM)
We are seeking a highly skilled Prompt Engineer to develop, refine, and optimize natural language prompts for AI/ML applications. You will work with a globally distributed team on cutting-edge projects that leverage large language models to create scalable and innovative solutions.
Responsibilities:Craft and refine prompts to enhance the efficiency and accuracy of language models.Partner with AI engineers, data scientists, and product teams to seamlessly incorporate prompt engineering into AI-driven applications.Design and conduct experiments, including A/B testing, to assess and improve prompting techniques.Stay informed about the latest research, tools, and best practices in NLP, generative AI, and machine learning.
Requirements:Hands-on experience working with large language models (LLMs) like GPT or BERT, along with NLP frameworks.Strong knowledge of AI/ML methodologies, including prompt design, fine-tuning models, and tokenization strategies.Proficiency in Python or similar programming languages commonly used in AI/ML development.Exceptional analytical and problem-solving abilities with a strong attention to detail.
Nice to Have:Experience with cloud computing services such as AWS, GCP, or Azure, as well as MLOps workflows.Familiarity with version control tools (e.g., Git) and collaborative software development practices.
What We Offer:Fully remote role with a flexible schedule.Competitive compensation and growth opportunities.A dynamic team committed to advancing state-of-the-art AI solutions.",,,,,Contract,NAMER,358.0,1739813871000,1.0,3539.0,https://www.linkedin.com/jobs/view/4153210310/?trk=jobs_biz_prem_srch,https://platform.torc.dev/#/r/t1gxLbwl/cp,OffsiteApply,1742405870000,,,,1739813871000,,0,CONTRACT,,,1739999812
4153891872,96692.0,Prompt Engineer,"phd preferredPrompt EngineeringModel experience(GPT, LLAMA, GEMINE, OR LLMS)
Job descripotion:Minimum Qualifications - Solid data skills, sound computer-science fundamentals, and strong programming experience. - Programming experience in Python - Experience with at least one relational database technology such as MySQL, PostgreSQL, Oracle, or MS SQL. - Deep hands-on technical expertise in development, preferably full-stack. - Good data-processing and testing fundamentals. Principled approach to system updates and prompt compliance evaluation. - Ability to take a project from scoping requirements through actual launch. - Deal well with ambiguous/undefined problems; - A continuous drive to explore, improve, enhance, automate, and optimize systems and tools. - Capacity to apply scientific analysis and mathematical modeling techniques to predict, measure and evaluate the consequences of designs and the ongoing success of our platform. - Excellent oral and written communication skills. - Bachelors degree or certification in Computer Science, Engineering, Mathematics, or any other related field. 
Preferred Qualifications - Proficient in multiple models and AI-related tools. - Exposure to cloud infrastructure, such as Open Stack, Azure, GCP, or AWS as well as infrastructure management tech (Docker, Kubernetes) - Relentless focus on scalability, latency, performance robustness, and cost trade-offs -- especially those present in highly virtualized, elastic, cloud-based environments. - Hands-on expertise in many disparate technologies, typically ranging from front-end user interfaces through to back-end systems and all points in between. - Familiarity with Machine Learning concepts & processes - Masters or PhD in Computer Science, Physics, Engineering, Math, or equivalent.",,,,,Full-time,"Sunnyvale, CA",53.0,1739910791000,,178.0,https://www.linkedin.com/jobs/view/4153891872/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1742502791000,,Mid-Senior level,,1739910791000,,0,FULL_TIME,,,1739999812
4154584371,1615845.0,Prompt Engineer (all gender),"Die ALTEN Consulting Services GmbH bietet mit über 20 Jahren Branchenerfahrung ihren namhaften Kunden aus Industrie und Wirtschaft hochspezialisierte Engineering- und IT-Dienstleistungen zur gemeinsamen Realisierung von branchen- und technologieübergreifenden Lösungen an.Kompetenz, Engagement und Leidenschaft verbinden alle unsere Mitarbeiter der ALTEN Consulting Services GmbH. Dabei stehen ein partnerschaftliches Miteinander, ein starkes WIR-Gefühl, der persönliche Kontakt zu unseren Kunden und die Kreativität jedes Einzelnen stets im Fokus. Werde auch Du Teil unserer Erfolgsgeschichte.
Prompt Engineer (all gender)Standort: UlmReferenznummer: #503547

Make it happen
DU...
optimierst Prompts zur Erstellung hochwertiger Fahrzeugbilder im Rahmen des ePIC-Projektsführst technische Retuschen und Feinabstimmungen der generierten Bilder durch, um höchste Qualität und Detailtreue sicherzustellenintegrierst die Vorgaben des Styleguides in die Bilder, um konsistente und markenkonforme Visualisierungen zu gewährleistensetzt deine Erfahrung in der Automobilvisualisierung ein, um beeindruckende und marktfähige Fahrzeugbilder zu erstellenerstellst 3D-Modelle und Szenen aus Fahrzeugkonzepten, die für Rendering und visuelle Präsentationen optimiert sindverwendest digitale Maltechniken, um hochdetaillierte 2D-Kompositionen von Fahrzeugen zu schaffen, die sowohl für Print als auch für digitale Medien geeignet sind


Be our forward thinker
DU..
hast einen Hochschulabschluss in Design, Kunst, Informatik oder einem ähnlichen Bereichhast relevante Erfahrung mit Tools wie der Adobe Creative Suite (Photoshop) und anderen relevanten Programmenhast Erfahrung im Umgang mit 3D-Programmen wie Blender und im Arbeiten mit 3D-Modellenkennst dich mit CAD-Tools und -Technologien aushast ein starkes Verständnis für visuelle Gestaltung und Automobildesignsprichst verhandlungssicheres Deutsch


A home where people learn and thrive
Zukunftsorientierter Arbeitsplatz mit unbefristetem ArbeitsvertragAttraktive VergütungMobiles Arbeiten nach AbspracheIndividuelle interne und externe WeiterbildungenFlexible Arbeitszeitgestaltung mit GleitzeitkontenregelungPersönlichen AnsprechpartnerRegelmäßige Teamevents mit netten Kollegen

Weitere Informationen findest Du unter: www.alten-consulting.deWir wertschätzen Vielfalt und begrüßen daher alle Bewerbungen - unabhängig von Geschlecht, Nationalität, ethnischer und sozialer Herkunft, Religion / Weltanschauung, Behinderung, Alter sowie sexueller Orientierung und Identität.Schwerbehinderte werden bei gleicher Eignung bevorzugt berücksichtigt.Bewirb dich jetzt über unser Online-Bewerbungsformular.",,,,,Full-time,"Ulm, Baden-Württemberg, Germany",3.0,1739973722000,,68.0,https://www.linkedin.com/jobs/view/4154584371/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1742565722000,,Associate,,1739973722000,,1,FULL_TIME,,,1740627739
4154779960,210064.0,Prompt Engineer,"Genpact (NYSE: G) is a global professional services and solutions firm delivering outcomes that shape the future. Our 125,000+ people across 30+ countries are driven by our innate curiosity, entrepreneurial agility, and desire to create lasting value for clients. Powered by our purpose – the relentless pursuit of a world that works better for people – we serve and transform leading enterprises, including the Fortune Global 500, with our deep business and industry knowledge, digital operations services, and expertise in data, technology, and AI.
Inviting applications for the role of Prompt EngineerLocation: Montreal QC Canada ( 3 days onsite/week)
We are seeking a highly experienced Prompt Engineer to develop, optimize, and refine AI-generated content and responses across various generative AI models. The ideal candidate will have a deep understanding of natural language processing (NLP), machine learning (ML), and AI model behavior. You will collaborate closely with data scientists, AI engineers, and product teams to enhance the effectiveness of AI-generated outputs. Key Responsibilities:• Design, test, and optimize high-quality prompts for various AI applications, ensuring accuracy, relevance, and engagement.• Analyze AI-generated responses and refine prompts to improve model behavior and output consistency.• Collaborate with AI/ML teams to fine-tune models based on performance metrics and user feedback.• Develop frameworks for prompt engineering best practices, ensuring scalability across different projects.• Conduct A/B testing on prompt variations to measure effectiveness and improve response quality.• Stay up to date with advancements in AI, NLP, and prompt engineering techniques.• Document prompt designs, iterations, and outcomes to support knowledge sharing and model improvements. Required Skills & Qualifications:• Extensive experience in NLP, machine learning, AI engineering, or related fields.• Strong expertise in prompt engineering for large language models (LLMs) like OpenAI’s GPT, Google’s Gemini, Claude, or similar.• Proficiency in Python and experience with AI frameworks such as TensorFlow, PyTorch, or LangChain.• Deep understanding of AI model training, fine-tuning, and performance evaluation.• Experience in working with APIs for AI model integration.• Strong analytical and problem-solving skills to optimize AI responses.• Ability to work collaboratively with cross-functional teams, including engineers, designers, and product managers.• Excellent communication skills with the ability to explain AI behaviors and model outputs to non-technical stakeholders. Preferred Qualifications:• Experience with Retrieval-Augmented Generation (RAG) and AI-driven knowledge systems.• Familiarity with ethical AI principles, bias mitigation, and AI model interpretability.• Previous experience in AI-driven chatbot development or conversational AI platforms.• Understanding of LLM fine-tuning and reinforcement learning from human feedback (RLHF).
Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com . Follow us on Twitter, Facebook, LinkedIn, and YouTube.Furthermore, please do note that Genpact does not charge fees to process job applications and applicants are not required to pay to participate in our hiring process in any other way. Examples of such scams include purchasing a 'starter kit,' paying to apply, or purchasing equipment or training.",,,,,Full-time,"Montreal, QC",23.0,1739987762000,,91.0,https://www.linkedin.com/jobs/view/4154779960/?trk=jobs_biz_prem_srch,,ComplexOnsiteApply,1742579762000,,Mid-Senior level,,1739987762000,,0,FULL_TIME,,,1739999735
4155119850,1646190.0,Business Analyst and Prompt Engineer Fashion Retail Domain,"Company Description

We are a consulting company with a bunch of technology-interested and happy people!

We love technology, we love design and we love quality. Our diversity makes us unique and creates an inclusive and welcoming workplace where each individual is highly valued.

With us, each individual is her/himself and respects others for who they are and we believe that when a fantastic mix of people gather and share their knowledge, experiences and ideas, we can help our customers on a completely different level.

We are looking for you who is immediate joiner and want to grow with us!

With us, you have great opportunities to take real steps in your career and the opportunity to take great responsibility.

Job Description:

We are seeking a highly skilled Business Analyst and Prompt Engineer with extensive domain experience in Fashion Retail. The ideal candidate should have expertise in LLMs, Multi-Agent GenAI Frameworks, Advanced Retrieval-Augmented Generation (RAG), and AI-powered agent workflows. You will play a key role in designing, refining, and optimizing agent workflows, prompts, and RAG systems to enhance agent interactions, ensure relevant outputs, create appropriate guardrails for GenAI generations, and maximize RAG efficiency.

Key Responsibilities:

Understand Business Requirements, Agent Roles and Limitations, Available Data, Data Structure, Company Internal Content, and Public Content.Analyze the Capabilities and Limitations of Multi-Agent Frameworks and LLMs.Design and Optimize Agent Workflows including creating agent role definitions, system prompts, and guardrails using prompting best practices.Optimize RAG for both Structured and Unstructured Data using a combination of structured queries and semantic search.Design Real-World Business Queries tailored for the Fashion Retail industry.Conduct A/B testing and evaluate workflow and prompt effectiveness using real-world business scenarios.Collaborate with Business Users to understand requirements and define use cases.Work closely with Developers, Data Analysts, AI Engineers, and Testers to integrate prompts into production workflows.Create User Guides and Training Programs to familiarize users with AI agents, best practices, and limitations.Collect User Feedback and incorporate it into agent workflows and prompts for continuous improvement.Manage Stakeholders by effectively communicating the capabilities and limitations of AI agents.Stay up-to-date with advancements in GenAI and industry best practices.


Qualifications:

5 to 10 years of relevant experience, preferably in Fashion Retail Domain.Proven experience in Business Analysis or Data Analytics.Hands-on experience with Multi-Agent GenAI Frameworks.Expertise in Prompt Engineering.Engineering/Professional Qualification/Masters from a reputed institute.Strong English Language Skills with the ability to communicate complex concepts clearly.Excellent Analytical and Problem-Solving Skills.


Why Join Us?

Opportunity to work with cutting-edge AI and GenAI technologies.Collaborate with a team of passionate and innovative professionals.Make a significant impact in the Fashion Retail industry through advanced AI solutions.Dynamic work environment with growth opportunities.


Start: Immediate

Location: Bangalore

Form of employment: Full-time until further notice, we apply 6 months probationary employment.

We interview candidates on an ongoing basis, do not wait to submit your application.",,,,,Full-time,"Bengaluru, Karnataka, India",51.0,1739682529000,,247.0,https://www.linkedin.com/jobs/view/4155119850/?trk=jobs_biz_prem_srch,https://www.careers-page.com/aqilea/job/L458W985?utm_medium=free_job_board&utm_source=linkedin,OffsiteApply,1742274528000,,Mid-Senior level,,1739682529000,www.careers-page.com,0,FULL_TIME,,,1739999881
4155457435,18141489.0,Prompt Engineer (m/w/d),"Über Roomhero
Roomhero ist Vorreiter in der digitalen Transformation der Immobilienbranche und kombiniert Interior-Design mit modernster Technologie, um effiziente und stilvolle Wohn- und Arbeitsräume zu gestalten. Unser Ziel ist es, innovative Lösungen mit KI-Unterstützung zu entwickeln, um Prozesse zu optimieren und den Kunden ein einzigartiges Erlebnis zu bieten.
Deine Mission
Als Prompt Engineer (m/w/d) unterstützt du unser Unternehmen abteilungsübergreifend bei der Implementierung und Optimierung von künstlicher Intelligenz. Dein Fokus liegt darauf, KI-Modelle effizient zu nutzen, maßgeschneiderte Prompts zu entwickeln und innovative Automatisierungsstrategien zu entwerfen.
Aufgaben

Entwicklung und Optimierung von Prompts zur Steuerung generativer KI-Modelle (z. B. für Content-Erstellung, Datenanalyse, Kundenkommunikation).
Zusammenarbeit mit verschiedenen Abteilungen (Marketing, Vertrieb, Design, Produktentwicklung), um individuelle KI-gestützte Lösungen zu entwickeln.
Analyse und Anpassung von KI-Output zur Verbesserung der Ergebnisqualität und Effizienz.
Testen neuer KI-Technologien und Evaluierung ihres Nutzens für unser Unternehmen.
Erstellung von internen Best Practices und Schulungsmaterialien zur Nutzung von KI-Tools.

Qualifikation

Erfahrung in der Arbeit mit generativen KI-Tools 
Technisches Verständnis für Natural Language Processing (NLP) und maschinelles Lernen (ML) von Vorteil.
Kreatives und analytisches Denkvermögen, um präzise und zielgerichtete Prompts zu entwickeln.
Strukturierte, lösungsorientierte Arbeitsweise mit hohem Qualitätsanspruch.
Kommunikationsstärke und Begeisterung für neue Technologien.
Erfahrung mit Automatisierungstools und Skriptsprachen (z. B. Python, API-Integration) ist ein Plus.

Benefits

Innovatives Arbeitsumfeld: Arbeiten mit modernster KI-Technologie in einem dynamischen, wachstumsstarken Unternehmen.
Flexibilität: Remote-Option und flexible Arbeitszeiten.
Weiterentwicklung: Möglichkeit, neue KI-Technologien zu erforschen und maßgeblich an deren Implementierung mitzuwirken.
Abwechslungsreiche Aufgaben: Spannende Projekte mit unterschiedlichen Teams und Fachbereichen.

Bereit für die Zukunft mit KI?
Dann bewirb dich jetzt!",,,,,Full-time,"Frankfurt, Hesse, Germany",7.0,1739561479000,,38.0,https://www.linkedin.com/jobs/view/4155457435/?trk=jobs_biz_prem_srch,https://join.com/companies/roomhero/13625472-prompt-engineer-m-w-d?pid=e65242534431eadcb0c9,OffsiteApply,1755113480000,,Associate,"make.com
LLMs",1739561479000,join.com,0,FULL_TIME,,,1740627739
4155461953,18186393.0,Prompt Engineer (m/w/d),"Wir bei LVIT sind davon überzeugt, dass KI die Art & Weise, wie wir in Zukunft arbeiten, grundlegend verändern wird. Unsere Schwarm-KI-Plattform ermöglicht Unternehmen, ihre Arbeit intelligenter, effizienter und kreativer zu gestalten. Als Prompt Engineer spielst du eine Schlüsselrolle in dieser Mission: Du entwickelst präzise Prompts, die KI in ein leistungsfähiges Werkzeug verwandeln. Dein Antrieb? Die Grenzen des Möglichen zu verschieben und Unternehmen zu befähigen, die Kontrolle über ihre digitale Zukunft zu behalten.
Aufgaben
Deine Rolle: Du bist mehr als nur ein Entwickler – du bist ein Gestalter. Dein Fokus liegt auf der Entwicklung und Optimierung von KI-Prompts, die aus abstrakten Ideen präzise, nachvollziehbare und leistungsfähige KI-Interaktionen machen. Du trägst dazu bei, dass unsere Schwarm-KI nicht nur funktioniert, sondern begeistert.
Was du bei uns machst:

Du gestaltest mit uns die Zukunft der Arbeit
Entwickeln und Verfeinern von Prompts für verschiedene KI-Modelle, um optimale Antworten und Automatisierungen zu ermöglichen.
Experimentieren mit Prompt-Strategien, um Ergebnisse zu optimieren und innovative Anwendungen zu erschaffen.
Zusammenarbeit mit Entwicklern und Kunden, um maßgeschneiderte KI-Lösungen zu kreiren.
Analysieren von KI-Antworten, Identifizieren von Verbesserungspotenzialen und kontinuierliches Finetuning der Modelle.
Dokumentation von Best Practices und Aufbau von Wissen rund um effektives Prompt Engineering.

Qualifikation

Begeisterung für KI und ein tiefes Verständnis dafür, wie Sprachmodelle funktionieren.
Erfahrung im Schreiben, Testen und Optimieren von Prompts für unterschiedliche LLMs.
Ein analytisches und kreatives Mindset – du kannst Probleme aus verschiedenen Blickwinkeln betrachten und innovative Lösungen entwickeln.
Die Fähigkeit, komplexe Konzepte verständlich zu vermitteln – sowohl für Entwickler als auch für Nicht-Techniker.

Benefits

Purpose-getriebenes Arbeiten: Dein Job hat direkten Einfluss darauf, wie Unternehmen mit KI arbeiten und ihre Zukunft gestalten.
Gestaltungsfreiheit: Deine Ideen zählen – wir sind ein Team, das Innovation fördert und dir Raum gibt, Neues auszuprobieren.
Weiterentwicklung: Wir wachsen mit unseren Aufgaben. Du hast Zugang zu Wissen, Schulungen und kannst dich ständig weiterentwickeln.
Kultur, die inspiriert: Wir sind kein Unternehmen mit starren Strukturen, sondern ein Team von Visionären, die gemeinsam die Zukunft der Arbeit gestalten.

Wenn du Lust hast, die Zukunft der Arbeit aktiv mitzugestalten, dann melde dich bei uns! Kein kompliziertes Bewerbungsverfahren – ein kurzes Gespräch reicht, um zu sehen, ob wir zusammenpassen. Wir freuen uns darauf, dich kennenzulernen!",,,,,Full-time,"Munich, Bavaria, Germany",9.0,1739800914000,,57.0,https://www.linkedin.com/jobs/view/4155461953/?trk=jobs_biz_prem_srch,https://join.com/companies/lvit/13639596-prompt-engineer-m-w-d?pid=e65242534431eadcb0c9,OffsiteApply,1755352915000,,Entry level,,1739800914000,join.com,0,FULL_TIME,,,1740627515
